"","type","strike","expiration","mark","bid","ask","vol","update","days_to_expiry","timestamp","spy_close","premium","adj","days_to_expiry_adj","iv","forward","name","delta","gamma","theta","vega"
"136995","C",643,2026-03-25,13.6524,13.6524,13.6524,15,1774447197959,0.249967852568737,2026-03-25 10:00:02,656.51,0.142400000000009,0,0.249967852568737,0.420939237289131,656.572500246767,"C643.Mar25",0.97143765160996,0.00903162560741724,-0.962133974269324,0.0112238539969122
"136996","P",643,2026-03-25,0.1,0.1,0.1,5200,1774447199507,0.249967852568737,2026-03-25 10:00:02,656.51,0.1,0,0.249967852568737,0.437628712728619,656.572500246767,"P643.Mar25",-0.0336073739323196,0.00993881107505782,-1.12345033313437,0.0128409429370252
"136997","C",644,2026-03-25,12.6782,12.6782,12.6782,25,1774447200020,0.249967852568737,2026-03-25 10:00:02,656.51,0.168200000000009,0,0.249967852568737,0.414835845716298,656.572500246767,"C644.Mar25",0.963034278492649,0.0113369219010372,-1.16907600278461,0.0138844315528261
"136998","P",644,2026-03-25,0.13,0.13,0.13,2140,1774447199510,0.249967852568737,2026-03-25 10:00:02,656.51,0.13,0,0.249967852568737,0.431282341741025,656.572500246767,"P644.Mar25",-0.0427787138991661,0.0122793356432483,-1.34800576158866,0.0156348320360565
"136999","C",645,2026-03-25,11.7152,11.7152,11.7152,104,1774447200018,0.249967852568737,2026-03-25 10:00:02,656.51,0.205200000000008,0,0.249967852568737,0.410658239349723,656.572500246767,"C645.Mar25",0.951616055199419,0.0142381836644963,-1.43473796086124,0.0172620275012957
"137000","P",645,2026-03-25,0.16,0.16,0.16,4480,1774447195953,0.249967852568737,2026-03-25 10:00:02,656.51,0.16,0,0.249967852568737,0.420356912054121,656.572500246767,"P645.Mar25",-0.0523307598910826,0.0148066696012243,-1.54408205048071,0.018375207464531
"137001","C",646,2026-03-25,10.76,10.76,10.76,10,1774447202671,0.249967852568737,2026-03-25 10:00:02,656.51,0.250000000000009,0,0.249967852568737,0.40470163738355,656.572500246767,"C646.Mar25",0.938066028690228,0.0175611587421873,-1.71507952076532,0.0209818995117118
"137002","P",646,2026-03-25,0.21,0.21,0.21,4990,1774447199481,0.249967852568737,2026-03-25 10:00:02,656.51,0.21,0,0.249967852568737,0.415102428765967,656.572500246767,"P646.Mar25",-0.0667484820880072,0.0181467842032744,-1.8453081442876,0.0222388139600792
"137003","C",647,2026-03-25,9.81,9.81,9.81,43,1774447203188,0.249967852568737,2026-03-25 10:00:02,656.51,0.30000000000001,0,0.249967852568737,0.395628955941647,656.572500246767,"C647.Mar25",0.922832758733638,0.0212803293108657,-1.98329797639685,0.0248555333599217
"137004","P",647,2026-03-25,0.2666,0.2666,0.2666,2780,1774447195431,0.249967852568737,2026-03-25 10:00:02,656.51,0.2666,0,0.249967852568737,0.407000015191734,656.572500246767,"P647.Mar25",-0.0830438408600349,0.0218659978145068,-2.13744906801642,0.0262736492812648
"137005","C",648,2026-03-25,8.86,8.86,8.86,71,1774447200019,0.249967852568737,2026-03-25 10:00:02,656.51,0.350000000000009,0,0.249967852568737,0.381920593101531,656.572500246767,"C648.Mar25",0.90668681534877,0.0254180841967442,-2.20549900681587,0.0286597608818178
"137006","P",648,2026-03-25,0.3372,0.3372,0.3372,3950,1774447203179,0.249967852568737,2026-03-25 10:00:02,656.51,0.3372,0,0.249967852568737,0.398626389857382,656.572500246767,"P648.Mar25",-0.102808836821272,0.0261452148247851,-2.45153274364642,0.0307691099447914
"137007","C",649,2026-03-25,7.99,7.99,7.99,130,1774447202671,0.249967852568737,2026-03-25 10:00:02,656.51,0.480000000000009,0,0.249967852568737,0.387885555559769,656.572500246767,"C649.Mar25",0.874631218487323,0.0309506492377387,-2.76543053596887,0.0354429647861191
"137008","P",649,2026-03-25,0.44,0.44,0.44,2210,1774447200045,0.249967852568737,2026-03-25 10:00:02,656.51,0.44,0,0.249967852568737,0.394163197632879,656.572500246767,"P649.Mar25",-0.129147501600316,0.0310934701010461,-2.85041574839323,0.0361827805369785
"137009","C",650,2026-03-25,7.12,7.12,7.12,1780,1774447203187,0.249967852568737,2026-03-25 10:00:02,656.51,0.610000000000009,0,0.249967852568737,0.384425366781652,656.572500246767,"C650.Mar25",0.842735441555629,0.0364218474482469,-3.19351065397216,0.0413362124821501
"137010","P",650,2026-03-25,0.54,0.54,0.54,10300,1774447202163,0.249967852568737,2026-03-25 10:00:02,656.51,0.54,0,0.249967852568737,0.382607965897769,656.572500246767,"P650.Mar25",-0.156129402801506,0.0364207767042879,-3.1456480071179,0.0411395828424857
"137011","C",651,2026-03-25,6.26,6.26,6.26,1550,1774447203198,0.249967852568737,2026-03-25 10:00:02,656.51,0.750000000000009,0,0.249967852568737,0.376097526643425,656.572500246767,"C651.Mar25",0.808292905052956,0.0422239425762282,-3.54134217081963,0.0468830580941764
"137012","P",651,2026-03-25,0.7021,0.7021,0.7021,4920,1774447203179,0.249967852568737,2026-03-25 10:00:02,656.51,0.7021,0,0.249967852568737,0.379200282311067,656.572500246767,"P651.Mar25",-0.193636948558562,0.0421355756042061,-3.57440215986749,0.0471709101197653
"137013","C",652,2026-03-25,5.42,5.42,5.42,540,1774447200510,0.249967852568737,2026-03-25 10:00:02,656.51,0.910000000000009,0,0.249967852568737,0.365276131406426,656.572500246767,"C652.Mar25",0.769312880431181,0.0484613273531548,-3.83208116102667,0.0522604653354536
"137014","P",652,2026-03-25,0.91,0.91,0.91,3960,1774447199997,0.249967852568737,2026-03-25 10:00:02,656.51,0.91,0,0.249967852568737,0.377129092393443,656.572500246767,"P652.Mar25",-0.23769377426296,0.0477222923235659,-4.00384865626686,0.0531334486826899
"137015","C",653,2026-03-25,4.65,4.65,4.65,2420,1774447199507,0.249967852568737,2026-03-25 10:00:02,656.51,1.14000000000001,0,0.249967852568737,0.360216318853199,656.572500246767,"C653.Mar25",0.72046435061382,0.0543441483738684,-4.17694127487005,0.0577926812372322
"137016","P",653,2026-03-25,1.14,1.14,1.14,4650,1774447200045,0.249967852568737,2026-03-25 10:00:02,656.51,1.14,0,0.249967852568737,0.370973878782243,656.572500246767,"P653.Mar25",-0.285167705982867,0.0532771001422154,-4.32465828177765,0.0583499625631804
"137017","C",654,2026-03-25,3.92,3.92,3.92,1720,1774447200019,0.249967852568737,2026-03-25 10:00:02,656.51,1.41000000000001,0,0.249967852568737,0.353631648281589,656.572500246767,"C654.Mar25",0.666247413329706,0.0598700328676935,-4.4332207492381,0.0625053648310794
"137018","P",654,2026-03-25,1.42,1.42,1.42,6490,1774447201012,0.249967852568737,2026-03-25 10:00:02,656.51,1.42,0,0.249967852568737,0.365194013621658,656.572500246767,"P654.Mar25",-0.338605634082133,0.0583015848813416,-4.58553502224274,0.0628580180362913
"137019","C",655,2026-03-25,3.27,3.27,3.27,3480,1774447200018,0.249967852568737,2026-03-25 10:00:02,656.51,1.76000000000001,0,0.249967852568737,0.35088201303035,656.572500246767,"C655.Mar25",0.605063720925996,0.0638632628255013,-4.65397773927754,0.0661559456437467
"137020","P",655,2026-03-25,1.73,1.73,1.73,9940,1774447203179,0.249967852568737,2026-03-25 10:00:02,656.51,1.73,0,0.249967852568737,0.355791401788592,656.572500246767,"P655.Mar25",-0.396303528374235,0.0630412464900922,-4.70539808521739,0.0662181301020136
"137021","C",656,2026-03-25,2.7,2.7,2.7,2570,1774447202674,0.249967852568737,2026-03-25 10:00:02,656.51,2.19000000000001,0,0.249967852568737,0.350702525023371,656.572500246767,"C656.Mar25",0.539980314628675,0.0658725764065848,-4.79401142574305,0.0682024875880878
"137022","P",656,2026-03-25,2.12,2.12,2.12,6750,1774447203178,0.249967852568737,2026-03-25 10:00:02,656.51,2.12,0,0.249967852568737,0.349602959984913,656.572500246767,"P656.Mar25",-0.459905803310156,0.0660778518243898,-4.76090310090313,0.068200520522317
"137023","C",657,2026-03-25,2.16,2.16,2.16,3100,1774447203188,0.249967852568737,2026-03-25 10:00:02,656.51,2.16,0,0.249967852568737,0.345288314046338,656.572500246767,"C657.Mar25",0.473387359961063,0.0670937579083385,-4.73222240542546,0.068394419872463
"137024","P",657,2026-03-25,2.5931,2.5931,2.5931,12700,1774447203179,0.249967852568737,2026-03-25 10:00:02,656.51,2.10309999999999,0,0.249967852568737,0.346107168244198,656.572500246767,"P657.Mar25",-0.526541250480049,0.0669358212498053,-4.72548272581091,0.0683952376395878
"137025","C",658,2026-03-25,1.67,1.67,1.67,5580,1774447200019,0.249967852568737,2026-03-25 10:00:02,656.51,1.67,0,0.249967852568737,0.337216874724254,656.572500246767,"C658.Mar25",0.404810711965498,0.0668835404530463,-4.49862193611606,0.0665863525532607
"137026","P",658,2026-03-25,3.16,3.16,3.16,12000,1774447201012,0.249967852568737,2026-03-25 10:00:02,656.51,1.66999999999999,0,0.249967852568737,0.346597286406904,656.572500246767,"P658.Mar25",-0.592566553553243,0.0651779945969361,-4.61299874280535,0.0666933948627266
"137027","C",659,2026-03-25,1.29,1.29,1.29,9170,1774447203198,0.249967852568737,2026-03-25 10:00:02,656.51,1.29,0,0.249967852568737,0.335368269546889,656.572500246767,"C659.Mar25",0.338952725078124,0.0635116410417532,-4.22438441674331,0.062882815275428
"137028","P",659,2026-03-25,3.75,3.75,3.75,21100,1774447201017,0.249967852568737,2026-03-25 10:00:02,656.51,1.25999999999999,0,0.249967852568737,0.340531403189525,656.572500246767,"P659.Mar25",-0.65869046877544,0.0627146740639274,-4.28268129365209,0.0630496979030722
"137029","C",660,2026-03-25,0.9548,0.9548,0.9548,26200,1774447201014,0.249967852568737,2026-03-25 10:00:02,656.51,0.9548,0,0.249967852568737,0.330078413337469,656.572500246767,"C660.Mar25",0.275034375266368,0.0588370528618463,-3.79045976646154,0.0573356455206276
"137030","P",660,2026-03-25,4.43,4.43,4.43,28500,1774447199997,0.249967852568737,2026-03-25 10:00:02,656.51,0.939999999999991,0,0.249967852568737,0.338364859977737,656.572500246767,"P660.Mar25",-0.719988209105045,0.0579014589113479,-3.90166384090866,0.0578404193867632
"137031","C",661,2026-03-25,0.7,0.7,0.7,23600,1774447203188,0.249967852568737,2026-03-25 10:00:02,656.51,0.7,0,0.249967852568737,0.327926272107288,656.572500246767,"C661.Mar25",0.218267102128064,0.0523118182455408,-3.32586978638527,0.0506445480590281
"137032","P",661,2026-03-25,5.15,5.15,5.15,10400,1774447203178,0.249967852568737,2026-03-25 10:00:02,656.51,0.659999999999991,0,0.249967852568737,0.332353675477207,656.572500246767,"P661.Mar25",-0.778631373310166,0.0520346838713853,-3.38004479080792,0.0510563870226776
"137033","C",662,2026-03-25,0.5,0.5,0.5,17500,1774447203198,0.249967852568737,2026-03-25 10:00:02,656.51,0.5,0,0.249967852568737,0.325836534816772,656.572500246767,"C662.Mar25",0.168429458262009,0.0449310302933986,-2.82002644861481,0.0432217979074852
"137034","P",662,2026-03-25,5.96,5.96,5.96,3000,1774447199997,0.249967852568737,2026-03-25 10:00:02,656.51,0.469999999999991,0,0.249967852568737,0.333283660551533,656.572500246767,"P662.Mar25",-0.826067298962933,0.0448395610219489,-2.92622710883743,0.0441196488669065
"137035","C",663,2026-03-25,0.35,0.35,0.35,12900,1774447198978,0.249967852568737,2026-03-25 10:00:02,656.51,0.35,0,0.249967852568737,0.324518379392102,656.572500246767,"C663.Mar25",0.126713867393151,0.0372705199995715,-2.32012637667383,0.0357076626529725
"137036","P",663,2026-03-25,6.81,6.81,6.81,1680,1774447199997,0.249967852568737,2026-03-25 10:00:02,656.51,0.319999999999991,0,0.249967852568737,0.333468613782897,656.572500246767,"P663.Mar25",-0.866754431156203,0.0375543975587197,-2.45033665438793,0.0369719567421284
"137037","C",664,2026-03-25,0.24,0.24,0.24,12700,1774447199494,0.249967852568737,2026-03-25 10:00:02,656.51,0.24,0,0.249967852568737,0.323737674877047,656.572500246767,"C664.Mar25",0.092961678467844,0.0299027643323236,-1.85238403224935,0.0285799361305154
"137038","P",664,2026-03-25,7.6902,7.6902,7.6902,698,1774447203200,0.249967852568737,2026-03-25 10:00:02,656.51,0.200199999999991,0,0.249967852568737,0.331525396555662,656.572500246767,"P664.Mar25",-0.901728284479819,0.0304186907650383,-1.957884769026,0.0297724101752111
"137039","C",665,2026-03-25,0.17,0.17,0.17,16800,1774447189932,0.249967852568737,2026-03-25 10:00:02,656.51,0.17,0,0.249967852568737,0.327273275386542,656.572500246767,"C665.Mar25",0.0688958833599175,0.0235866192510843,-1.49309887916315,0.0227894010900229
"137040","P",665,2026-03-25,8.6155,8.6155,8.6155,2570,1774447199481,0.249967852568737,2026-03-25 10:00:02,656.51,0.125499999999992,0,0.249967852568737,0.334981156457215,656.572500246767,"P665.Mar25",-0.926431287529014,0.0242346867009027,-1.58900723903469,0.0239670432599403
"137041","C",666,2026-03-25,0.1248,0.1248,0.1248,6120,1774447142544,0.249967852568737,2026-03-25 10:00:02,656.51,0.1248,0,0.249967852568737,0.33400042751804,656.572500246767,"C666.Mar25",0.0519840955411533,0.0185368464168977,-1.22209124207997,0.0182784576545153
"137042","P",666,2026-03-25,9.5821,9.5821,9.5821,1200,1774447195935,0.249967852568737,2026-03-25 10:00:02,656.51,0.0920999999999914,0,0.249967852568737,0.349387460052967,656.572500246767,"P666.Mar25",-0.939897513287733,0.0198696504243518,-1.41517457282328,0.0204952968321008
"137043","C",667,2026-03-25,0.0913,0.0913,0.0913,4730,1774447200019,0.249967852568737,2026-03-25 10:00:02,656.51,0.0913,0,0.249967852568737,0.340616053752601,656.572500246767,"C667.Mar25",0.0389938278438723,0.0144222082728655,-0.988807133644697,0.0145028564590046
"137044","P",667,2026-03-25,10.549,10.549,10.549,1200,1774447199510,0.249967852568737,2026-03-25 10:00:02,656.51,0.0589999999999904,0,0.249967852568737,0.359781777746975,656.572500246767,"P667.Mar25",-0.952352755959471,0.016053243309297,-1.20969029789975,0.0170513443111883
"137045","C",668,2026-03-25,0.07,0.07,0.07,5640,1774447031289,0.249967852568737,2026-03-25 10:00:02,656.51,0.07,0,0.249967852568737,0.350072955340147,656.572500246767,"C668.Mar25",0.030179891212672,0.011368221611669,-0.823261182085431,0.0117491856071005
"137046","P",668,2026-03-25,11.5262,11.5262,11.5262,279,1774447199481,0.249967852568737,2026-03-25 10:00:02,656.51,0.0361999999999902,0,0.249967852568737,0.372062332127243,656.572500246767,"P668.Mar25",-0.961352074055084,0.0131077848718228,-1.0539185324633,0.014397983831268
"137047","C",669,2026-03-25,0.0557,0.0557,0.0557,1960,1774447125414,0.249967852568737,2026-03-25 10:00:02,656.51,0.0557,0,0.249967852568737,0.361347713246942,656.572500246767,"C669.Mar25",0.0239952108652081,0.00909475363033614,-0.701698194282082,0.00970226030109523
"137048","P",669,2026-03-25,12.5098,12.5098,12.5098,16,1774447199997,0.249967852568737,2026-03-25 10:00:02,656.51,0.0197999999999912,0,0.249967852568737,0.385557541921735,656.572500246767,"P669.Mar25",-0.968035295544202,0.0108245006361501,-0.932474212497157,0.0123212209512622
"137049","C",670,2026-03-25,0.04,0.04,0.04,3500,1774447016620,0.249967852568737,2026-03-25 10:00:02,656.51,0.04,0,0.249967852568737,0.366580665595829,656.572500246767,"C670.Mar25",0.017654904723144,0.00691307984858103,-0.548913197087743,0.00748165712512929
"137050","P",670,2026-03-25,13.4987,13.4987,13.4987,168,1774447197451,0.249967852568737,2026-03-25 10:00:02,656.51,0.00869999999999038,0,0.249967852568737,0.400906438715756,656.572500246767,"P670.Mar25",-0.972804835603535,0.00910324972214969,-0.846153671057915,0.0107744760557079
"137051","C",671,2026-03-25,0.0351,0.0351,0.0351,1320,1774447141542,0.249967852568737,2026-03-25 10:00:02,656.51,0.0351,0,0.249967852568737,0.382343060523271,656.572500246767,"C671.Mar25",0.0151300508096019,0.0058075192555247,-0.501619562331582,0.00655542032318479
"137052","P",671,2026-03-25,14.4916,14.4916,14.4916,NA,1774447197956,0.249967852568737,2026-03-25 10:00:02,656.51,0.00159999999999094,0,0.249967852568737,0.418290815576911,656.572500246767,"P671.Mar25",-0.97612384028443,0.0078238863970407,-0.790435745815309,0.00966178874236874
"137053","C",672,2026-03-25,0.03,0.03,0.03,1440,1774447019098,0.249967852568737,2026-03-25 10:00:02,656.51,0.03,0,0.249967852568737,0.396171862781048,656.572500246767,"C672.Mar25",0.0127309031908038,0.00482953685826118,-0.4478541355097,0.0056486645543147
"137054","P",672,2026-03-25,15.4867,15.4867,15.4867,NA,1774447199510,0.249967852568737,2026-03-25 10:00:02,656.51,-0.0033000000000083,0,0.249967852568737,0.436826161257923,656.572500246767,"P672.Mar25",-0.978585109750101,0.00683536397602962,-0.752204556356503,0.00881509420595874
"137055","C",673,2026-03-25,0.0273,0.0273,0.0273,609,1774447019098,0.249967852568737,2026-03-25 10:00:02,656.51,0.0273,0,0.249967852568737,0.412867416888475,656.572500246767,"C673.Mar25",0.0112691976540441,0.00416911795442836,-0.419871959883396,0.00508172857953306
"137056","P",673,2026-03-25,16.4828,16.4828,16.4828,NA,1774447199510,0.249967852568737,2026-03-25 10:00:02,656.51,-0.00720000000000809,0,0.249967852568737,0.455643765330315,656.572500246767,"P673.Mar25",-0.98058312640804,0.00603107348660127,-0.72132409567779,0.00811291124617928
"137057","C",674,2026-03-25,0.02,0.02,0.02,691,1774447020138,0.249967852568737,2026-03-25 10:00:02,656.51,0.02,0,0.249967852568737,0.417733474224806,656.572500246767,"C674.Mar25",0.00841749559988685,0.00319346969804254,-0.329232674201938,0.00393839027287428
"137058","P",674,2026-03-25,17.4786,17.4786,17.4786,3,1774447199481,0.249967852568737,2026-03-25 10:00:02,656.51,-0.011400000000009,0,0.249967852568737,0.473271344676614,656.572500246767,"P674.Mar25",-0.98250290277758,0.00531376685042319,-0.684702218271537,0.00742453702939574
"137059","C",675,2026-03-25,0.0194,0.0194,0.0194,1470,1774447019118,0.249967852568737,2026-03-25 10:00:02,656.51,0.0194,0,0.249967852568737,0.436799076795578,656.572500246767,"C675.Mar25",0.00786390211414715,0.00287685926577775,-0.32427490288785,0.00370985556224033
"137060","P",675,2026-03-25,18.4753,18.4753,18.4753,9,1774447197956,0.249967852568737,2026-03-25 10:00:02,656.51,-0.0147000000000084,0,0.249967852568737,0.491319839246571,656.572500246767,"P675.Mar25",-0.984056216200784,0.00472722362781598,-0.655664242430585,0.00685688903478408
"137061","C",676,2026-03-25,0.0136,0.0136,0.0136,1050,1774447020140,0.249967852568737,2026-03-25 10:00:02,656.51,0.0136,0,0.249967852568737,0.438934826999903,656.572500246767,"C676.Mar25",0.0056667848243418,0.00214303488176505,-0.24392297317063,0.00277706441581316
"137062","P",676,2026-03-25,19.4724,19.4724,19.4724,1,1774447195955,0.249967852568737,2026-03-25 10:00:02,656.51,-0.0176000000000087,0,0.249967852568737,0.509274569898844,656.572500246767,"P676.Mar25",-0.985400208688629,0.00422833295166688,-0.629354148943581,0.00635737516274452
"137063","C",677,2026-03-25,0.0102,0.0102,0.0102,300,1774447020139,0.249967852568737,2026-03-25 10:00:02,656.51,0.0102,0,0.249967852568737,0.444560141563415,656.572500246767,"C677.Mar25",0.00430563769972602,0.0016565755993484,-0.193414102724306,0.00217419481008915
"137064","P",677,2026-03-25,20.4688,20.4688,20.4688,NA,1774447197961,0.249967852568737,2026-03-25 10:00:02,656.51,-0.0212000000000074,0,0.249967852568737,0.525371923595667,656.572500246767,"P677.Mar25",-0.986826648792458,0.00375103743593799,-0.593091114143306,0.00581801626437273
"137065","C",678,2026-03-25,0.01,0.01,0.01,304,1774447019118,0.249967852568737,2026-03-25 10:00:02,656.51,0.01,0,0.249967852568737,0.462678066790104,656.572500246767,"C678.Mar25",0.00407638181193264,0.00151568021735082,-0.191678532005845,0.00207034712259861
"137066","P",678,2026-03-25,21.4664,21.4664,21.4664,24,1774447199481,0.249967852568737,2026-03-25 10:00:02,656.51,-0.0236000000000089,0,0.249967852568737,0.542802234366536,656.572500246767,"P678.Mar25",-0.987876761078721,0.00337871892674387,-0.569507107151496,0.00541440033485609
"137067","C",679,2026-03-25,0.01,0.01,0.01,31,1774447019098,0.249967852568737,2026-03-25 10:00:02,656.51,0.01,0,0.249967852568737,0.481618526875973,656.572500246767,"C679.Mar25",0.00392933645733663,0.00140895215749749,-0.19306499710173,0.00200334664918459
"137068","P",679,2026-03-25,22.44,22.44,22.44,NA,1774447202163,0.249967852568737,2026-03-25 10:00:02,656.51,-0.0500000000000078,0,0.249967852568737,0.49311133608222,656.572500246767,"P679.Mar25",-0.995281914243159,0.00162058580826338,-0.214186275874335,0.00235924851603323
"137069","C",680,2026-03-25,0.01,0.01,0.01,366,1774447019098,0.249967852568737,2026-03-25 10:00:02,656.51,0.01,0,0.249967852568737,0.500457861721516,656.572500246767,"C680.Mar25",0.0037936207464495,0.00131386846370251,-0.194393307165141,0.00194122590012741
"137070","P",680,2026-03-25,23.4619,23.4619,23.4619,NA,1774447199510,0.249967852568737,2026-03-25 10:00:02,656.51,-0.0281000000000091,0,0.249967852568737,0.576480657234788,656.572500246767,"P680.Mar25",-0.989719687642077,0.00275641025968094,-0.522502390257888,0.00469121427559389
"137071","C",681,2026-03-25,0.01,0.01,0.01,3,1774447019118,0.249967852568737,2026-03-25 10:00:02,656.51,0.01,0,0.249967852568737,0.519200235307217,656.572500246767,"C681.Mar25",0.00366794762543583,0.0012287486892805,-0.195668631392762,0.0018834522780584
"137072","P",681,2026-03-25,24.4606,24.4606,24.4606,NA,1774447195955,0.249967852568737,2026-03-25 10:00:02,656.51,-0.0294000000000096,0,0.249967852568737,0.594576833099127,656.572500246767,"P681.Mar25",-0.990343821782937,0.00253031806322706,-0.509758200768634,0.00444160334852025
"137073","C",682,2026-03-25,0.01,0.01,0.01,1,1774446414343,0.249967852568737,2026-03-25 10:00:02,656.51,0.01,0,0.249967852568737,0.537849216759205,656.572500246767,"C682.Mar25",0.00355120811524369,0.00115220662344867,-0.196894817481723,0.0018295638920053
"137074","P",682,2026-03-25,25.4596,25.4596,25.4596,NA,1774447196440,0.249967852568737,2026-03-25 10:00:02,656.51,-0.0304000000000109,0,0.249967852568737,0.613026687055826,656.572500246767,"P682.Mar25",-0.99086321530974,0.00233830231860287,-0.50040050017104,0.00423191283611739
"137075","C",683,2026-03-25,0.01,0.01,0.01,NA,1774446416426,0.249967852568737,2026-03-25 10:00:02,656.51,0.01,0,0.249967852568737,0.556408077776432,656.572500246767,"C683.Mar25",0.00344245325237133,0.00108309306679364,-0.198075307126157,0.00177916355878966
"137076","P",683,2026-03-25,26.4591,26.4591,26.4591,NA,1774447199997,0.249967852568737,2026-03-25 10:00:02,656.51,-0.0309000000000097,0,0.249967852568737,0.632421764582395,656.572500246767,"P683.Mar25",-0.991241716098013,0.00218411534133003,-0.497304299031322,0.00407792326707047
